ticker,fund_name,initial_date,return_1999,return_2000,return_2001,return_2002,return_2003,return_2004,return_2005,return_2006,return_2007,return_2008,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,inception_year,count_year_returns,flag_yrs_5,flag_yrs_10,flag_yrs_15,flag_yrs_20,return_5_yrs,return_10_yrs,return_15_yrs,return_20_yrs
QULL,ETRACS 2x Leveraged MSCI US Quality Factor TR ETN,2021-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4983180503201621,-0.41996715036159105,0.5706891747035956,2021,3,0,0,0,0,NA,NA,NA,NA
QUVU,Hartford Funds Exchange-Traded Trust Hartford Quality Value ET,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0831578282145633,2023,1,0,0,0,0,NA,NA,NA,NA
QVML,Invesco S&P 500 QVM Multi-factor ETF,2021-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12557276523460592,-0.1624934300815183,0.22186180482508375,2021,3,0,0,0,0,NA,NA,NA,NA
QVMM,Invesco S&P MidCap 400 QVM Multi-factor ETF,2021-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06038386611476532,-0.1306218889648464,0.15430067088779142,2021,3,0,0,0,0,NA,NA,NA,NA
QVMS,Invesco S&P SmallCap 600 QVM Multi-factor ETF,2021-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04448508142363594,-0.1461140205250263,0.1688650861613752,2021,3,0,0,0,0,NA,NA,NA,NA
QYLD,Global X NASDAQ 100 Covered Call ETF,2013-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01996819528982318,0.03367017323030641,0.0647517068443666,0.02982600964720028,0.180678735970206,-0.0306738180160202,0.22685758774957665,0.08726307449336601,0.10414588592817432,-0.19069758113523316,0.22776373666554828,2013,11,1,1,0,0,0.07913599338728705,0.066197540125571,NA,NA
QYLG,Global X Nasdaq 100 Covered Call & Growth ETF,2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15492277196053195,0.24519118745476676,-0.2627213576286307,0.3873112341049483,2020,4,0,0,0,0,NA,NA,NA,NA
RAFE,PIMCO RAFI ESG U.S. ETF,2019-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00629573368050073,0.05285666499155406,0.3016114408792949,-0.13764777642548187,0.17682677513392075,2019,5,0,0,0,0,NA,NA,NA,NA
RDIV,Invesco Exchange-Traded Fund Trust II Invesco S&P Ultra Divide,2013-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04221809009555422,0.2144797400849137,-0.04859076331358736,0.2820635328824379,0.11630058859420613,-0.0478329114828876,0.22616896317271884,-0.10475516019238984,0.2793501937408107,0.07166983013789618,0.04656182983669144,2013,11,1,1,0,0,0.09511945934001775,0.09508265067836419,NA,NA
RDVI,FT Vest Rising Dividend Achievers Target Income ETF,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09905256411237096,0.1861935694852377,2022,2,0,0,0,0,NA,NA,NA,NA
RDVY,First Trust Rising Dividend Achievers ETF,2014-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10581540095107124,-0.03006224731004081,0.20657124658872772,0.22761705531748677,-0.09917592333234704,0.37708911319771343,0.1347257559606636,0.3114325539634706,-0.13267098419456114,0.2037696664882116,2014,10,1,0,0,0,0.16430091219908416,NA,NA,NA
RECS,Columbia Research Enhanced Core ETF,2019-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08461341686344492,0.1535422468249792,0.3272862620732422,-0.1438776771694098,0.23187276454151373,2019,5,0,0,0,0,NA,NA,NA,NA
REGL,ProShares S&P MidCap 400 Dividend Aristocrats ETF,2015-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00245816745999127,0.28259438190569974,0.10167118195522806,-0.03245310187387396,0.18787957731707516,0.07502250443692748,0.19386623935722525,-0.00624796926062132,0.05412086915039071,2015,9,1,0,0,0,0.09815290982556135,NA,NA,NA
REM,iShares Trust iShares Mortgage Real Estate ETF,2007-05-04,NA,NA,NA,NA,NA,NA,NA,NA,-0.3640865600132809,-0.427481313774865,0.11301638964352034,0.16478245216581922,-0.09203428116866684,0.21860854446245528,-0.02595548933313585,0.16720619082143395,-0.0929596787888266,0.21878159506141315,0.1843238206409976,-0.03091206634727816,0.21342731161675732,-0.19987862658204905,0.1614354582291062,-0.2756171265153339,0.14428721641939846,2007,17,1,1,1,0,-0.013417091176312401,0.03304720063781996,0.04495446726266694,NA
RESP,WisdomTree U.S. ESG Fund,2007-02-23,NA,NA,NA,NA,NA,NA,NA,NA,0.01512362025139957,-0.3684480950114346,0.32045978940662123,0.13772021223641717,0.0308270647916371,0.14237495820282042,0.3495168382794829,0.13100635283180195,-0.02283594057925708,0.14515027094390853,0.2193832239558939,-0.08368228815553702,0.3225173332421194,0.12400098632839264,0.27212899323220974,-0.18703718677774503,0.2157022888348885,2007,17,1,1,1,0,0.13323355667596437,0.10206660803550882,0.13066546097600606,NA
RETL,Direxion Daily Retail Bull 3X Shares ETF,2010-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4908689801206414,0.07058833115390817,0.7772177095572945,1.3761837339047664,0.327270625312581,0.44283648071205906,-0.00781199113701636,-0.01306325538337427,-0.3521137132455583,0.23404129305351715,0.6363055688479906,1.010265731478658,-0.8080391741510617,0.3361389465251039,2010,14,1,1,0,0,0.00809708879317439,0.023780959171296523,NA,NA
REVS,Columbia Research Enhanced Value ETF,2019-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07217378553751441,0.01366421703740128,0.28521367919997576,-0.06198034330021462,0.134659158727769,2019,5,0,0,0,0,NA,NA,NA,NA
REW,ProShares UltraShort Technology,2007-02-02,NA,NA,NA,NA,NA,NA,NA,NA,-0.19120130640959676,0.9525326335987112,-0.7147945440192117,-0.3082069460410759,-0.17698269303604652,-0.2753624035131934,-0.415134998182618,-0.3673752772162951,-0.161614317087861,-0.2955782461882016,-0.4910328560249313,-0.09999427742994782,-0.5684052764822348,-0.7133395926846442,-0.5361613546174827,0.6499771710298077,-0.6133738804936089,2007,17,1,1,1,0,-0.4839212474092366,-0.39786514318206223,-0.40345417322957156,NA
REZ,iShares Residential and Multisector Real Estate ETF,2007-05-04,NA,NA,NA,NA,NA,NA,NA,NA,-0.18317142789458485,-0.2477533932152268,0.2074326136076483,0.315968529459975,0.1604028285437782,0.1315348380536041,-0.03474157646927578,0.3519614453017703,0.11353284396762664,0.0314375987112212,0.0387216511550279,0.03895293712345671,0.24490059189450664,-0.06615333719257632,0.4785607801832974,-0.283054751712152,0.10972493566899932,2007,17,1,1,1,0,0.06460904689827429,0.08646467859838758,0.10733490253496947,NA
RFDA,RiverFront Dynamic US Dividend Advantage ETF,2016-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04163522129215469,0.19852301103311332,-0.09266476207099572,0.27150264196387,0.1110962611553752,0.2593700949284914,-0.0898491294639453,0.16982138520780654,2016,8,1,0,0,0,0.13629489335057143,NA,NA,NA
RFFC,ALPS Active Equity Opportunity ETF,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13531077568129812,0.2101709259155362,-0.10229973207219024,0.24772057023406904,0.1203306784563556,0.22338018539703453,-0.1466545520464061,0.19504477474150672,2016,8,1,0,0,0,0.11765254617203014,NA,NA,NA
RFG,Invesco S&P MidCap 400 Pure Growth ETF,2006-03-07,NA,NA,NA,NA,NA,NA,NA,0.03145880561135472,0.13035443849520845,-0.3606595256171973,0.622189807592207,0.3541757942346466,0.00289377021881942,0.20124249290597773,0.40026083522403466,0.01896348852497209,0.05389793916977137,0.05252285797420319,0.24008023924617627,-0.11755627997659912,0.20253971156716433,0.34687228137613113,0.13746488426044778,-0.19189498041941933,0.1799103290661459,2006,18,1,1,1,0,0.11927326301387908,0.08068871541926526,0.14918997702229864,NA
RFV,Invesco S&P MidCap 400 Pure Value ETF,2006-03-07,NA,NA,NA,NA,NA,NA,NA,0.15563303261053751,-0.03771993022281628,-0.4298645779211735,0.5965062387692495,0.2230406856664615,-0.05586076862561651,0.18696841968202185,0.38654384387079177,0.0842672645413387,-0.1089432486318026,0.30861022260175175,0.14742715993253075,-0.18558563363060163,0.24983240455207745,0.09219218311507804,0.32434999037874945,-0.03988778395436421,0.3025752998023781,2006,18,1,1,1,0,0.17721473713805946,0.10324026078236304,0.14969177439490222,NA
RHRX,RH Tactical Rotation ETF,2021-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01575399240661079,-0.20053290039628704,0.10281172948479587,2021,3,0,0,0,0,NA,NA,NA,NA
RNEM,Emerging Markets Equity Select ETF,2017-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10752664861707915,-0.09341882481313146,0.12756356390606682,-0.0815440451191668,0.06154364372046173,-0.08746002793820973,0.2342738209372568,2017,7,1,0,0,0,0.043662616094168216,NA,NA,NA
RNEW,VanEck Green Infrastructure ETF,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01255465482711037,0.02880361130321618,2022,2,0,0,0,0,NA,NA,NA,NA
RNLC,Large Cap US Equity Select ETF,2017-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101253979649498,-0.0934912425389134,0.3069083176007399,0.11854949846651965,0.3049917430000961,-0.14213959459721548,0.17472917390904108,2017,7,1,0,0,0,0.13965262246331567,NA,NA,NA
RNMC,Mid Cap US Equity Select ETF,2017-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1073700673871476,-0.12850598876189867,0.27994223018877307,0.057117641520392,0.2608170646372381,-0.09106718220929522,0.16806324158149422,2017,7,1,0,0,0,0.12614102940600325,NA,NA,NA
RNSC,Small Cap US Equity Select ETF,2017-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09230604136967746,-0.11913032730825011,0.213188066702936,0.10266189999194686,0.25564367086745854,-0.13166060020458703,0.15980963957856464,2017,7,1,0,0,0,0.1108684342475299,NA,NA,NA
ROE,Astoria US Quality Kings ETF,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04295258914410027,2023,1,0,0,0,0,NA,NA,NA,NA
ROM,ProShares Ultra Technology,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,0.1919442936121174,-0.7334608967882111,1.4636262616583418,0.1990536996713086,-0.07353634518969165,0.1924716713363153,0.5694979662629687,0.3894896486532129,0.03577283107775786,0.2348660530465996,0.8110541440364747,-0.09886919621551891,1.020973269202876,0.8041987577377179,0.7774984761898474,-0.6386052833124438,1.3069964331311357,2007,17,1,1,1,0,0.4013176161610026,0.31678292426052423,0.33959289540673865,NA
ROOF,IQ CBRE NextGen Real Estate ETF,2011-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10508357901255738,0.3364730982885278,0.15495654712576212,0.2043819980094952,-0.06238216270921737,0.18367334126207657,0.02177073827388054,-0.1137268470607089,0.2411473268824789,-0.12435621222066352,0.2755599261848787,-0.25829033234153165,0.10935188300894905,2011,13,1,1,0,0,0.026670273948938394,0.03278470497767261,NA,NA
ROUS,Hartford Multifactor U.S. Equity ETF,2015-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03469413724648207,0.10583479535650508,0.22879048236931163,-0.09593213489952768,0.23941524812164183,0.06616529106953317,0.27325915385907074,-0.09644345437165491,0.1504832807661618,2015,9,1,0,0,0,0.11830113587853308,NA,NA,NA
RPG,Invesco S&P 500 Pure Growth ETF,2006-03-07,NA,NA,NA,NA,NA,NA,NA,0.07479044274349333,0.0911921725811402,-0.36987842237469704,0.5303593958063353,0.2908866111373196,0.0226126402214144,0.18660664697793927,0.47322283325248793,0.17062266239946688,0.05172790187188569,0.05900298161981188,0.2931898734441254,-0.02882310864042681,0.32948147957865714,0.32087863746514445,0.2942251248588421,-0.25347366650794345,0.10376998762482437,2006,18,1,1,1,0,0.13369374254679967,0.1185764944173977,0.17212785349208093,NA
RPHS,Two Roads Shared Trust Regents Park Hedged Market Strategy ETF,2022-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14003433427219902,0.11352604391231048,2022,2,0,0,0,0,NA,NA,NA,NA
RPV,Invesco S&P 500 Pure Value ETF,2006-03-07,NA,NA,NA,NA,NA,NA,NA,0.16731482585210866,-0.04257449189883344,-0.4775222311802918,0.5337636357200548,0.22498275697637715,-0.01157318592697842,0.24940281576089451,0.47466317565230653,0.122201427937221,-0.08434734957965073,0.1931340795061809,0.1729581102489386,-0.12311387453447388,0.24793527127711612,-0.09222254762005112,0.3347949323650008,-0.01266898905536173,0.07978160658010602,2006,18,1,1,1,0,0.10021342677093492,0.07351995798241195,0.1380341600918269,NA
RSHO,Tema ETF Trust Tema American Reshoring ETF,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28261280752041174,2023,1,0,0,0,0,NA,NA,NA,NA
RSP,Invesco S&P 500 Equal Weight ETF,2003-05-01,NA,NA,NA,NA,0.3386966882338136,0.16479145947354246,0.07408758782947533,0.15458437117178492,0.00908089823395963,-0.400553774504848,0.446121955996605,0.21368056599764107,-0.00662740368125991,0.17161949685534594,0.3553551549701299,0.14064828401448648,-0.02669367110668297,0.14504717721790028,0.18516061826851105,-0.07838982426859364,0.289065557350241,0.12658158450915225,0.29408358459547035,-0.1161704493236615,0.1369763493400773,2003,21,1,1,1,1,0.13559634464417836,0.10120178881296704,0.1412882650791505,0.09677110975000303
RSPD,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,2006-11-07,NA,NA,NA,NA,NA,NA,NA,0.03925341289832551,-0.14299679136302057,-0.3916502133617933,0.6929053799827456,0.28688530731494044,0.06838476791933945,0.2504044289677292,0.4618914592818306,0.14435986114786803,-0.00586548757374438,0.06866079402484071,0.1865579228321994,-0.05905581193900566,0.30180851319860125,0.13949068208858215,0.2972567087273077,-0.22503251687685755,0.23411272363252245,2006,18,1,1,1,0,0.12975539571717665,0.09587812317850886,0.17066480357075942,NA
RSPE,Invesco ESG S&P 500 Equal Weight ETF,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01365772801166342,-0.1220768979544672,0.13971864789527477,2021,3,0,0,0,0,NA,NA,NA,NA
RSPF,Invesco S&P 500 Equal Weight Financial ETF,2006-11-07,NA,NA,NA,NA,NA,NA,NA,0.04176270139976434,-0.17395552550514415,-0.5559354095230382,0.3184410911546074,0.22420165525878977,-0.12614291532647093,0.24707647005867273,0.38391643768807593,0.14813480388895162,-0.01418114604809617,0.22418245708461715,0.21566675192019047,-0.15815402069986428,0.31523828149801436,0.04802081415517589,0.35777523054728766,-0.10642762625379364,0.06424551687615732,2006,18,1,1,1,0,0.12221161325259766,0.09699768938521891,0.1286543133686957,NA
RSPG,Invesco S&P 500 Equal Weight Energy ETF,2006-11-07,NA,NA,NA,NA,NA,NA,NA,0.02542191677919092,0.4028623268468912,-0.4832399750518458,0.44701744308576186,0.2605945705432513,-0.01330541925162731,0.04688829572496389,0.27850045720362804,-0.148857284715588,-0.2875785498074891,0.3711500232195852,-0.06388174036317928,-0.24684476734103675,0.1338117862241257,-0.3316474155783987,0.5664408728091266,0.5797633949295742,0.04486891542907889,2006,18,1,1,1,0,0.14399174931005376,0.013947345199799344,0.07020213542354803,NA
RSPH,Invesco S&P 500 Equal Weight Health Care ETF,2006-11-07,NA,NA,NA,NA,NA,NA,NA,0.01806402410273988,0.12347361496546982,-0.24191722603864696,0.4445070483436273,0.14280075601393394,0.11470783300544918,0.4080608370466952,0.47675516284823094,0.35451289010806897,0.12974700351237622,-0.01936974481522957,0.29342110519628584,0.04002918520356191,0.32238629445041367,0.24163786066188384,0.27823557328766446,-0.03804582705715964,0.05593980371647489,2006,18,1,1,1,0,0.1634602391005755,0.15712768067103644,0.20533083119500217,NA
RSPM,Invesco S&P 500 Equal Weight Materials ETF,2006-11-07,NA,NA,NA,NA,NA,NA,NA,0.06516060639910393,0.1972656780958386,-0.375885480738673,0.8096677152341072,0.39544336333461416,-0.0386072273481689,0.25923449046736335,0.32869949244010943,0.13742411221961204,-0.02283364793838382,0.27741928805049887,0.3473967364928394,-0.08775442024396352,0.35198576066550924,0.30984828400708975,0.37117715745919466,-0.01723698198264078,0.10746117993994342,2006,18,1,1,1,0,0.2145427334231047,0.1651707299624472,0.21574566559809782,NA
RSPN,Invesco S&P 500 Equal Weight Industrials Portfolio,2006-11-07,NA,NA,NA,NA,NA,NA,NA,0.03043383392309961,0.3887538343846524,-0.34307601694412193,0.411930338418101,0.33083152216499556,0.0562881733738807,0.26525079811698493,0.4592481248246043,0.1816031762938912,-0.01311988847384926,0.250117450302771,0.2948575630004806,-0.08375887097413193,0.4107773256944549,0.2302883054228324,0.2880345210074211,-0.04541110540855231,0.23771547706743745,2006,18,1,1,1,0,0.2144118987638015,0.1640586740363723,0.20665990700173764,NA
RSPS,Invesco S&P 500 Equal Weight Consumer Staples ETF,2006-11-07,NA,NA,NA,NA,NA,NA,NA,0.04904457240952964,0.18253113662234963,-0.15750567539572613,0.40809867470975414,0.2726945950479098,0.2269559965960375,0.23490038781450817,0.4175700576524961,0.2714024298937334,0.22118413408457815,0.12265120240905936,0.23775292282200944,-0.0216688899354156,0.4048515185930075,0.13923855261148965,0.21623745269581865,0.13490576584260716,-0.0312771343022773,2006,18,1,1,1,0,0.16435272784186616,0.16274684174281462,0.20970913833803917,NA
RSPT,Invesco S&P 500 Equal Weight Technology ETF,2006-11-07,NA,NA,NA,NA,NA,NA,NA,0.01657616491562397,0.01246060566801077,-0.44304356929104094,0.7432461151463869,0.21129304883739763,-0.02725734349330877,0.22655518196279667,0.5291060103338527,0.3312192933534943,0.14657693744199565,0.3415607635022293,0.4450957971311409,0.07735568616535593,0.5581898338420725,0.46486957597587786,0.3369029030619741,-0.19624991772314448,0.37393608381858257,2006,18,1,1,1,0,0.275032780475819,0.2679804721675756,0.28171189654859274,NA
RTAI,Rareview Tax Advantaged Income ETF,2020-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05099496271906378,0.1035535845931137,-0.22553569441243593,0.0378714095142576,2020,4,0,0,0,0,NA,NA,NA,NA
RUFF,Alpha Dog ETF,2021-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04428979159944402,-0.2695765046438917,0.2858524466576451,2021,3,0,0,0,0,NA,NA,NA,NA
RUNN,Running Oak Efficient Growth ETF,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12054934445002186,2023,1,0,0,0,0,NA,NA,NA,NA
RVRB,Advisors Series Trust Reverb ETF,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173893503424829,0.2679702500905108,2022,2,0,0,0,0,NA,NA,NA,NA
RWJ,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap 600,2008-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2622911394191927,0.4738759581992791,0.27030247034038357,-0.00171657872573516,0.2155879890262089,0.5003475317392687,0.07773760857119405,-0.07467445982750676,0.3148101745617171,0.0708761463692349,-0.1484358459931031,0.23398267011795815,0.23593359134812064,0.53967766678335,-0.0911892165842999,0.17261609066931038,2008,16,1,1,1,0,0.20135861076047767,0.11583263410319411,0.1674529480322624,NA
RWK,Invesco Exchange-Traded Fund Trust II Invesco S&P MidCap 400 R,2008-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.340595316262985,0.5189973868692028,0.2323014041247464,-0.01632277684639593,0.1479897095304772,0.4110440259895849,0.0958804808366962,-0.05641994761163238,0.20694861893688743,0.13106536851940875,-0.1464875151270295,0.28201040936862,0.1077391805376231,0.338965405772796,-0.08186770851947434,0.23757998561452331,2008,16,1,1,1,0,0.16658232701665066,0.10039986200521911,0.14641192382774815,NA
RWL,Invesco Exchange-Traded Fund Trust II Invesco S&P 500 Revenue,2008-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32178248361434414,0.2987863514249989,0.1685195900051657,0.00261778525231171,0.17935740451957582,0.379345406574237,0.1343485628447012,-0.01362822546192166,0.116321528266905,0.20329207625106505,-0.07743369693190627,0.27829917059456566,0.08613813093205724,0.2981921982724247,-0.06005265191749842,0.17432943695370384,2008,16,1,1,1,0,0.1474929009268522,0.10680092732011426,0.13663628373842962,NA
RWM,ProShares Short Russell2000,2007-01-25,NA,NA,NA,NA,NA,NA,NA,NA,0.04975313532085068,0.2479715245661356,-0.32858647678327646,-0.27391701774761346,-0.07768791880290427,-0.18059304825195832,-0.30592100206446304,-0.08471577804746044,0.00501620225950794,-0.2117212784241842,-0.13606747375199357,0.11571407605734851,-0.19833609759545756,-0.3104387146754507,-0.17899273750662004,0.1833698257284333,-0.1042893488149087,2007,17,1,1,1,0,-0.13614652320572418,-0.10326483491901439,-0.15089710880891982,NA
RWR,SPDR DJ Wilshire REIT ETF,2001-08-27,NA,NA,-0.03816231034438544,0.02679158025134187,0.3555527862693513,0.3248901878077666,0.13575081435066316,0.35530586122673524,-0.17829428923633706,-0.38781401854339415,0.2815053814407702,0.279603328963169,0.09009533241576584,0.16878803270110332,0.00933759602104333,0.31828782537148337,0.04113779658919125,0.06434356355936877,0.0346843310492686,-0.04469246890080947,0.22713475994485433,-0.12124625105602548,0.4445344696271938,-0.2609394977752775,0.1375931628862479,2001,23,1,1,1,1,0.055433475954022926,0.06578736927272599,0.09660244919917971,0.07298068892515142
RXD,ProShares UltraShort Health Care,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,-0.01155831297618203,0.3280250622416834,-0.4061053123089958,-0.15622296040368588,-0.29671460797891647,-0.31800484287491737,-0.5363895631599513,-0.417468283480523,-0.2174703228494318,-0.01983523947457455,-0.3524220367058897,-0.14327000383258248,-0.32431851545993695,-0.4426824753419041,-0.3794549121679076,0.01186999454978221,0.03295673393918763,2007,17,1,1,1,0,-0.24566374422820458,-0.2445459704137416,-0.2834075242234587,NA
RXL,ProShares Ultra Health Care,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,0.02303112797940176,-0.4781900134388406,0.3946884997794848,0.049893719193684793,0.1781769507773474,0.3854727386165262,0.9403473625758874,0.5313100700579423,0.07521582868968979,-0.08752413055579311,0.4691580344528632,0.03376178652949746,0.4039475169994966,0.19247324384387832,0.4805197136669883,-0.15259573507823043,-0.03150022227832738,2007,17,1,1,1,0,0.152605735529606,0.1659161139316372,0.22705936128424176,NA
RYJ,Invesco Raymond James SB-1 Equity ETF,2006-05-19,NA,NA,NA,NA,NA,NA,NA,-0.14705982826667596,0.03948368956119319,-0.3875223796110161,0.5634469434371074,0.27377348258163603,-0.02239676942685586,0.14715917086608266,0.4334850148873613,0.04624186132210117,-0.06064627135121425,0.1968397061739935,0.1331078211778811,-0.14842245000012855,0.3201794277262564,0.06203210522316538,0.24095529362998325,-0.13167763665681564,0.1564658372006833,2006,18,1,1,1,0,0.1180677156591381,0.07086154275646095,0.13113003931136702,NA
RYLG,Global X Funds Global X Russell 2000 Covered Call & Growth ETF,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01553176046559223,0.08328140385128613,2022,2,0,0,0,0,NA,NA,NA,NA
RZG,Invesco S&P SmallCap 600 Pure Growth ETF,2006-03-07,NA,NA,NA,NA,NA,NA,NA,0.0618942772765243,0.00769457507197635,-0.3276997007269955,0.39251210229325006,0.2921717352189619,0.0486632631333963,0.14761463141909514,0.4468195548087612,0.02223772615878894,0.02161375230877649,0.222591458443413,0.2034820740406087,-0.0793954087722527,0.15918137586482173,0.190787917701573,0.21361610279840423,-0.2674554415221744,0.2035433542398506,2006,18,1,1,1,0,0.08111672519346103,0.07646414412471825,0.13343710717000845,NA
RZV,Invesco S&P SmallCap 600 Pure Value ETF,2006-03-07,NA,NA,NA,NA,NA,NA,NA,0.1309458612873038,-0.19074151737693457,-0.4113391852104365,0.6265472165188732,0.2854795984359708,-0.07985294484449412,0.21433644165936516,0.45272078408821415,0.02715258147141064,-0.12777716474696088,0.3395326373396532,0.01249515316233629,-0.1965404511563612,0.22294142440196296,-0.0403211027616992,0.4561694588661205,-0.06805827975803047,0.22972470822097324,2006,18,1,1,1,0,0.1438999328689221,0.0669677325567426,0.1327868770031564,NA
SAA,ProShares Ultra SmallCap600,2007-01-25,NA,NA,NA,NA,NA,NA,NA,NA,-0.10975488916037934,-0.621861850035323,0.3722099203457405,0.4995091939290046,-0.09438352272518102,0.30103787540198823,0.9406591105106784,0.07691608468556455,-0.05617403597645221,0.5096608039893975,0.2394143895398164,-0.2299986628783488,0.4240002955348603,-0.01785219201050958,0.5177410367635948,-0.3615623991831058,0.21285480978436744,2007,17,1,1,1,0,0.10449149482574649,0.09181059804480474,0.17562392827812068,NA
SAEF,Schwab Strategic Trust Schwab Ariel ESG ETF,2021-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02353908857637909,-0.1829281253503262,0.17867158797446292,2021,3,0,0,0,0,NA,NA,NA,NA
SAMT,The Advisors' Inner Circle Fund III Strategas Macro Thematic O,2022-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06592121125636674,0.01268462640710188,2022,2,0,0,0,0,NA,NA,NA,NA
